record_index,pc1,pc2,dataset_source
25324,0.3467549,2.420848,instagram_data2
23380,-12.496512,-7.7531614,instagram_data2
27467,-3.505593,-3.4272256,instagram_data2
2834,-11.585733,-2.3486621,instagram_data
10495,2.249586,-0.26633447,instagram_data
17998,5.563047,13.11407,instagram_data
18893,-6.971406,0.6054827,instagram_data
11862,-1.896307,-14.411463,instagram_data
30551,9.219938,-8.7767515,instagram_data2
12850,-14.192413,-1.1412632,instagram_data
3381,-3.6764581,5.5884953,instagram_data
23595,2.9581373,11.1633625,instagram_data2
21304,6.4288044,-0.07676198,instagram_data2
21534,-5.3904605,2.7086189,instagram_data2
13140,-7.046936,7.7761183,instagram_data
16297,16.218012,-3.2616239,instagram_data
30159,-15.06815,-2.628495,instagram_data2
26609,-3.2255406,-3.199599,instagram_data2
11134,-5.198123,-7.978579,instagram_data
4182,-2.3410301,-2.8083088,instagram_data
19963,1.9606726,-8.404034,instagram_data
32244,0.75519365,2.0770595,instagram_data2
9758,-2.551405,-9.758212,instagram_data
3060,-5.4057283,-4.542489,instagram_data
68,-14.1193075,-5.2633195,instagram_data
26571,21.019516,-22.0724,instagram_data2
7867,-9.349343,0.3300242,instagram_data
1288,3.6689188,4.3857946,instagram_data
19086,1.4549159,3.3359442,instagram_data
30760,3.3240871,7.437874,instagram_data2
11760,5.023409,6.867442,instagram_data
22467,-10.281005,6.062986,instagram_data2
19500,8.040945,-12.071023,instagram_data
12809,13.6996355,9.803197,instagram_data
243,-1.8939123,11.172364,instagram_data
21101,-6.244709,-4.530381,instagram_data2
13012,15.069014,3.5195754,instagram_data
31434,1.4783804,-5.613819,instagram_data2
26901,7.5594597,11.329869,instagram_data2
26815,-2.1370335,-2.0738285,instagram_data2
21056,-4.2673335,0.3080426,instagram_data2
27823,-11.718621,1.2491212,instagram_data2
7080,-3.3901296,-0.077519126,instagram_data
29662,-3.4349916,8.707606,instagram_data2
9903,1.4044164,-1.0848734,instagram_data
1918,13.980558,-8.838819,instagram_data
25939,0.22045025,-8.192645,instagram_data2
11031,-6.7096753,1.1991353,instagram_data
28811,-1.2249445,8.69608,instagram_data2
4111,6.6623077,2.4353309,instagram_data
4754,17.084595,17.261236,instagram_data
33675,35.19493,9.452898,instagram_data2
32241,-7.7450204,1.5180868,instagram_data2
16420,3.1176043,-0.61656076,instagram_data
30051,-3.974031,-2.338955,instagram_data2
3108,-1.1482419,10.147669,instagram_data
11155,10.298792,-5.630488,instagram_data
12406,12.038955,-16.128042,instagram_data
16825,-4.3901987,3.0845122,instagram_data
1831,0.6949178,-8.680585,instagram_data
13402,-6.572406,-0.6990396,instagram_data
14793,-2.4084241,-10.451845,instagram_data
9118,-1.4944619,-0.19573793,instagram_data
22428,16.015835,-17.786709,instagram_data2
26261,-12.792236,4.0429397,instagram_data2
21900,10.421831,-13.69785,instagram_data2
33641,-2.3321939,-7.7224517,instagram_data2
24254,11.88669,14.330239,instagram_data2
11987,-5.0645704,6.1291585,instagram_data
24060,-14.454665,-4.359324,instagram_data2
10540,2.2502048,-8.115303,instagram_data
30329,1.6475849,-5.6327543,instagram_data2
7574,-15.111676,-2.5629878,instagram_data
25416,6.44892,4.6054764,instagram_data2
20607,0.3222019,9.88619,instagram_data2
20325,-6.319176,2.419761,instagram_data
27665,8.959742,4.522979,instagram_data2
9116,-5.1553574,-3.3717103,instagram_data
4455,-9.97465,-1.7180058,instagram_data
10979,-7.916003,-1.7607105,instagram_data
13838,-0.62896365,7.0769906,instagram_data
24457,2.7296393,-0.25658563,instagram_data2
29551,-7.4705424,9.087739,instagram_data2
23280,4.9037523,4.7617345,instagram_data2
20758,15.53344,6.805962,instagram_data2
18756,-8.791715,0.5591558,instagram_data
34169,13.180027,1.1471236,instagram_data2
27795,-6.6534953,10.9833145,instagram_data2
26522,-11.140338,4.5522556,instagram_data2
17314,-3.7313888,6.2997446,instagram_data
27388,-1.6317903,8.994166,instagram_data2
16495,-2.9471028,1.2213548,instagram_data
29172,14.5948715,13.890297,instagram_data2
33440,-5.0994573,-5.1055565,instagram_data2
26685,-0.69192696,-0.3212855,instagram_data2
11906,-1.3639927,-3.563873,instagram_data
23502,-1.1961093,0.75107574,instagram_data2
21306,-4.728979,-12.634017,instagram_data2
2371,-5.390233,-9.118436,instagram_data
1256,2.2150495,-5.7104545,instagram_data
10416,1.4305228,2.657081,instagram_data
28715,-6.097164,-0.9536625,instagram_data2
16118,1.0911599,-14.63613,instagram_data
275,0.2776369,13.240538,instagram_data
21576,-11.088181,-3.9962134,instagram_data2
18885,0.45386,3.215614,instagram_data
7088,-0.64634097,2.9660454,instagram_data
17145,15.799763,1.9622346,instagram_data
21788,-4.8643417,3.0371952,instagram_data2
15240,-5.865437,4.2766767,instagram_data
5697,3.202083,2.1299083,instagram_data
21383,1.9050393,-0.19722009,instagram_data2
19545,9.594249,4.3101416,instagram_data
1969,10.429388,7.810968,instagram_data
32660,-7.6076007,1.0842063,instagram_data2
17273,2.22547,1.709127,instagram_data
33862,-3.2349584,-0.21768014,instagram_data2
22874,-2.2513535,7.6283903,instagram_data2
3933,5.4711328,-13.589402,instagram_data
33175,-15.490036,-4.7923064,instagram_data2
31802,-1.9269338,-1.7338167,instagram_data2
14743,1.5209943,-5.4544463,instagram_data
30414,0.15009347,4.613898,instagram_data2
1056,-4.7224264,4.1335273,instagram_data
11123,-7.585587,-2.128252,instagram_data
14192,-5.878398,-1.5651709,instagram_data
2078,-9.194558,-2.9761608,instagram_data
22454,-3.3646958,2.5169737,instagram_data2
4398,1.9364568,4.2167525,instagram_data
13743,-0.6468674,0.8827133,instagram_data
4769,-2.826201,5.9867926,instagram_data
10217,-12.052098,1.7704235,instagram_data
26840,6.412639,8.406797,instagram_data2
795,16.31269,0.42454737,instagram_data
10367,-3.3602607,-4.340389,instagram_data
8132,4.3905807,-2.794406,instagram_data
28287,-4.9355826,4.9036145,instagram_data2
5039,-4.997453,-9.50975,instagram_data
27247,2.427574,1.8467923,instagram_data2
922,-5.5456095,-5.544071,instagram_data
1682,-8.33411,-2.1379566,instagram_data
25315,-15.124991,-4.478759,instagram_data2
10607,-6.833818,0.4747692,instagram_data
32651,-5.062618,-0.78937,instagram_data2
19015,-6.9100924,-10.35533,instagram_data
34385,-11.768598,0.29230854,instagram_data2
14795,-11.363048,0.10362822,instagram_data
9158,-8.7692175,-11.661257,instagram_data
26330,-7.3372416,3.1128454,instagram_data2
28061,1.4384155,11.895892,instagram_data2
32756,14.342291,12.976602,instagram_data2
219,1.8552923,-6.3708615,instagram_data
25433,-6.1347327,-0.18014845,instagram_data2
29331,1.034855,-0.43993837,instagram_data2
17299,-2.403582,7.6422873,instagram_data
8683,-3.7976136,-8.389223,instagram_data
26294,2.645793,-4.380718,instagram_data2
17445,-3.9768858,-4.6389413,instagram_data
30953,-8.405169,-3.100512,instagram_data2
28568,-5.8616176,-1.1691337,instagram_data2
6571,-4.7144504,4.044572,instagram_data
4269,-1.7082683,-5.2525477,instagram_data
18661,11.015952,-6.7247057,instagram_data
12405,-2.626036,-4.328761,instagram_data
27027,3.0717485,5.638038,instagram_data2
29094,1.48935,-6.8575225,instagram_data2
4636,-13.102924,0.52535105,instagram_data
4459,5.9322777,12.98892,instagram_data
19876,-8.637094,0.1695128,instagram_data
30926,-6.6882205,0.10605304,instagram_data2
31852,-12.515666,-2.6409204,instagram_data2
11758,4.847787,15.309018,instagram_data
7630,3.1814327,17.165459,instagram_data
5789,-0.70633394,-13.366397,instagram_data
26225,-0.5741028,-8.350073,instagram_data2
3063,-2.6141093,10.296631,instagram_data
9340,-8.111008,-3.8924584,instagram_data
9644,-8.843014,-2.9044034,instagram_data
22319,-4.6443343,-3.200727,instagram_data2
34912,-2.9857812,-5.77946,instagram_data2
8846,1.17865,-3.198793,instagram_data
27026,13.073718,-0.4524364,instagram_data2
23130,-4.644382,7.4242024,instagram_data2
22526,-14.782011,-0.4653412,instagram_data2
11806,-5.2396255,-1.32207,instagram_data
30572,-3.4432414,2.2161694,instagram_data2
16353,1.4474818,1.7706174,instagram_data
4670,15.83397,8.546014,instagram_data
32368,13.5491085,10.173238,instagram_data2
20762,-12.365911,-1.9831702,instagram_data2
34758,-3.5571392,-7.4015665,instagram_data2
29780,16.975878,-2.7079484,instagram_data2
6756,1.3205214,8.501943,instagram_data
6611,-1.9081252,6.620629,instagram_data
17302,-8.230128,-4.478528,instagram_data
23743,9.763532,-2.436702,instagram_data2
19032,0.70064425,0.16412923,instagram_data
21518,-3.5937777,-4.9558315,instagram_data2
30388,5.8002663,-12.459816,instagram_data2
29905,-11.90665,0.43173695,instagram_data2
12218,18.70815,4.271582,instagram_data
20215,0.5833395,-8.521937,instagram_data
27393,7.504852,-3.352316,instagram_data2
8232,-6.9033155,-0.44960877,instagram_data
18171,-3.7214663,2.1669314,instagram_data
24042,5.660689,-4.3991876,instagram_data2
9552,-7.5080023,-5.060564,instagram_data
19146,-0.135537,0.8753466,instagram_data
11341,6.5061345,6.3082767,instagram_data
20440,-12.2972145,-1.7990241,instagram_data
10568,-14.649849,-2.1764634,instagram_data
28354,2.9757268,10.632393,instagram_data2
34836,1.2968154,1.0516748,instagram_data2
25853,1.1154481,-0.24821779,instagram_data2
16914,-3.1800792,4.119581,instagram_data
20023,-7.674177,-4.9387417,instagram_data
7391,-1.815907,-2.7284586,instagram_data
24177,12.504828,3.3112113,instagram_data2
27978,6.678142,5.6710362,instagram_data2
33774,14.146583,14.806856,instagram_data2
626,1.3834583,4.3467135,instagram_data
9310,-4.249332,-2.5625467,instagram_data
29484,14.963116,-4.9666767,instagram_data2
33642,-1.6905404,0.83798826,instagram_data2
12779,-3.5431006,0.5232735,instagram_data
13039,2.2134244,-2.16223,instagram_data
6071,-1.8502157,-3.6087098,instagram_data
34585,4.923703,-1.0833484,instagram_data2
17825,0.55902773,-0.49501762,instagram_data
20712,-0.16900861,5.0002556,instagram_data2
14813,-2.9731314,0.958122,instagram_data
4272,-12.712235,-2.0922918,instagram_data
25795,-4.804287,3.9611583,instagram_data2
30783,-0.64082247,17.93865,instagram_data2
26386,8.396344,3.005924,instagram_data2
17944,-0.6923728,-7.4874234,instagram_data
3252,3.8607383,-8.428676,instagram_data
1304,-7.3717794,4.849766,instagram_data
24263,-13.868187,-1.558306,instagram_data2
30940,3.726444,-3.0595002,instagram_data2
19081,5.757828,1.4881026,instagram_data
5405,-12.792166,-1.2213266,instagram_data
22885,3.1757314,-6.110616,instagram_data2
31318,11.821504,14.473633,instagram_data2
31101,5.8644896,-11.74634,instagram_data2
14183,-2.470967,3.584667,instagram_data
11798,5.635454,9.810678,instagram_data
19074,-6.5207644,-1.9232283,instagram_data
10675,0.683143,2.9343956,instagram_data
27704,7.5688615,0.45274618,instagram_data2
26516,9.482822,-12.014873,instagram_data2
3246,15.701432,0.3233701,instagram_data
11396,-7.0036383,0.36322904,instagram_data
15276,8.942552,11.639432,instagram_data
969,-3.3096452,-1.2376924,instagram_data
6389,-6.4756603,7.0514545,instagram_data
14553,-4.245528,-0.6273451,instagram_data
25426,-12.262009,-3.2215931,instagram_data2
21574,-9.721219,4.4896374,instagram_data2
27461,-7.336456,-1.4079615,instagram_data2
7274,-0.25916883,5.738523,instagram_data
24023,-3.8658495,-0.12006955,instagram_data2
11195,-11.596331,-3.5634305,instagram_data
8054,5.524119,1.8227996,instagram_data
15412,-8.474646,0.32402065,instagram_data
21372,-7.945809,-1.4485962,instagram_data2
16333,5.5772214,18.800365,instagram_data
6857,3.5857403,-11.800701,instagram_data
17872,5.131986,-11.739494,instagram_data
29511,-6.382715,-3.580935,instagram_data2
32577,-2.5551195,-10.189979,instagram_data2
27641,-9.426944,-3.5673664,instagram_data2
2157,-4.9960804,0.16685991,instagram_data
28709,16.244196,12.864886,instagram_data2
15422,-5.4375434,-6.6779876,instagram_data
5267,2.628457,16.138344,instagram_data
16927,-0.3753559,12.887517,instagram_data
6679,16.891811,5.980157,instagram_data
19722,-6.6607323,4.442149,instagram_data
20083,-6.7374783,4.706229,instagram_data
27575,-11.916591,-4.839399,instagram_data2
23879,-9.959339,1.9390488,instagram_data2
11230,6.2482486,10.809295,instagram_data
4574,7.436576,16.250723,instagram_data
5786,-9.885068,-5.4418945,instagram_data
25726,3.322555,-12.316362,instagram_data2
27908,-0.86510265,-5.4319615,instagram_data2
15759,5.9027686,2.2408772,instagram_data
19675,16.392735,9.645157,instagram_data
22534,-0.20940004,-3.4383242,instagram_data2
19216,4.0235753,11.818343,instagram_data
11577,10.496914,-5.5614815,instagram_data
10906,-11.391157,-1.6011791,instagram_data
26274,-7.198815,-11.754856,instagram_data2
6358,-7.5081997,5.447939,instagram_data
8775,6.225085,12.616126,instagram_data
6650,-5.2127504,-2.0384653,instagram_data
5623,-5.728465,6.204241,instagram_data
15817,3.2904978,-2.7987568,instagram_data
16279,3.7807217,4.5430937,instagram_data
11199,-0.49721935,8.34571,instagram_data
19501,-3.4027607,-9.154493,instagram_data
9862,1.1255552,10.598384,instagram_data
7504,2.5878046,19.119509,instagram_data
6900,4.533091,17.68421,instagram_data
21706,-1.5324417,4.7002645,instagram_data2
6143,5.157358,10.362067,instagram_data
18086,-7.613664,7.758345,instagram_data
33605,-10.572644,-1.5970737,instagram_data2
7197,-5.2321787,9.89525,instagram_data
27860,7.3483963,17.210573,instagram_data2
9058,-6.452027,-3.430238,instagram_data
33969,-2.7601533,-0.58251524,instagram_data2
34158,-7.9532995,-3.6670516,instagram_data2
25346,-2.89604,2.0342512,instagram_data2
14875,-0.07099117,-1.0550625,instagram_data
16432,-1.1898999,5.391897,instagram_data
19628,-10.797382,0.7904661,instagram_data
14900,5.0625305,12.201237,instagram_data
6300,2.2673259,17.135744,instagram_data
14679,23.18233,-16.100445,instagram_data
17169,-2.9691498,-2.678925,instagram_data
2654,9.173902,15.124454,instagram_data
25649,9.602941,-16.313297,instagram_data2
23657,-6.3014426,2.7670898,instagram_data2
3957,19.656652,14.049726,instagram_data
30608,4.7078404,14.824854,instagram_data2
28127,-0.15219268,-1.1171985,instagram_data2
7321,-7.7895656,-3.0249662,instagram_data
26425,-4.4140205,11.070113,instagram_data2
16710,-2.6332638,3.6463103,instagram_data
18340,4.244891,1.6484447,instagram_data
17320,-5.191546,11.574663,instagram_data
21614,-11.89464,-5.6408205,instagram_data2
34333,10.695578,-16.586739,instagram_data2
19498,-4.467958,8.856907,instagram_data
8116,-2.539571,-3.2370963,instagram_data
9843,10.90861,19.075216,instagram_data
7426,-13.555873,-2.8411367,instagram_data
28829,-1.1078545,-5.4995885,instagram_data2
32675,3.6484694,0.82094204,instagram_data2
4698,13.226218,6.453872,instagram_data
9266,-4.0677195,-2.9095204,instagram_data
9023,-3.9731739,2.0523639,instagram_data
22053,-0.365944,4.5096664,instagram_data2
12524,-6.624678,-2.8901951,instagram_data
1266,4.2091675,2.8109124,instagram_data
2350,-7.2462945,-2.8929021,instagram_data
33900,8.709181,12.810872,instagram_data2
8681,-10.703913,-6.535829,instagram_data
12018,-10.021246,-0.11035116,instagram_data
1897,-0.5340028,1.9328033,instagram_data
7405,8.234021,-4.752485,instagram_data
23156,-0.42592168,5.2337885,instagram_data2
33372,13.656328,-2.171384,instagram_data2
5419,-3.831489,-8.196118,instagram_data
22936,-1.6303574,-3.149489,instagram_data2
477,-8.008282,1.099318,instagram_data
25877,-0.6651468,-10.724322,instagram_data2
26513,-1.8300352,8.066333,instagram_data2
29336,-0.99786067,-3.0716558,instagram_data2
26608,9.574323,-6.07922,instagram_data2
29516,-6.7159696,1.9995366,instagram_data2
27940,1.681912,0.74880034,instagram_data2
17453,-8.531907,3.0724897,instagram_data
6103,-11.119693,1.5115334,instagram_data
20027,8.546869,2.0979762,instagram_data
33264,-4.5265117,-0.06668742,instagram_data2
12024,3.2906046,13.498408,instagram_data
11850,16.257393,-2.721044,instagram_data
10213,-14.538435,0.2665845,instagram_data
1169,-1.605938,1.2923592,instagram_data
31936,-1.3840804,-2.5612524,instagram_data2
26905,-1.8134471,4.742711,instagram_data2
5603,-11.215124,-3.1131167,instagram_data
25387,16.647108,7.5849895,instagram_data2
34185,-9.368849,-0.20410837,instagram_data2
26655,-2.1143813,13.382932,instagram_data2
16600,1.4048644,10.171223,instagram_data
27092,-8.1521,-6.66522,instagram_data2
10793,-7.3838153,2.047598,instagram_data
10640,-2.4850519,1.765409,instagram_data
20809,-2.4457834,-9.199914,instagram_data2
9621,3.7141426,16.755308,instagram_data
11393,4.3780494,-0.21331331,instagram_data
6823,-7.231575,2.1311386,instagram_data
32417,-6.6043525,4.228703,instagram_data2
33044,-3.1673176,3.2373736,instagram_data2
16709,7.019768,5.938004,instagram_data
32556,-7.824246,1.9079847,instagram_data2
26907,-3.3928385,-7.645447,instagram_data2
21224,18.814064,9.126639,instagram_data2
3640,-5.274223,-4.3161125,instagram_data
26671,3.4235182,-5.4643087,instagram_data2
20885,1.1287684,11.664718,instagram_data2
4761,14.307436,5.7472506,instagram_data
27167,2.7758296,-8.843543,instagram_data2
26042,-2.2824936,7.5392323,instagram_data2
7467,2.6677492,1.3260708,instagram_data
18697,12.595091,-6.995795,instagram_data
8494,5.3265457,-2.7752323,instagram_data
15989,9.827741,-8.349132,instagram_data
34347,19.065067,-11.9278145,instagram_data2
30632,4.2778053,4.7454433,instagram_data2
30635,3.8002863,0.97295815,instagram_data2
33572,2.1486638,-9.726506,instagram_data2
24114,-14.752002,-1.3581873,instagram_data2
33344,-1.7654288,4.209968,instagram_data2
7464,0.85760236,-9.203661,instagram_data
21876,6.979532,2.2576385,instagram_data2
750,24.913696,-19.152208,instagram_data
14334,0.22178826,-4.9915295,instagram_data
20078,-8.645216,-7.0846205,instagram_data
6488,-8.849118,5.6329765,instagram_data
32108,-7.0149474,-0.8532092,instagram_data2
31278,-6.4314055,-2.0320637,instagram_data2
30475,9.560905,-11.296976,instagram_data2
13019,-8.583116,-1.6298435,instagram_data
5161,-1.0470144,4.0466456,instagram_data
21109,-6.737774,-0.5503155,instagram_data2
34712,10.224496,2.8036275,instagram_data2
22629,-11.950346,-4.273513,instagram_data2
29724,-3.5763018,3.7689707,instagram_data2
6465,3.0758333,-3.9377248,instagram_data
12988,-9.765825,3.5486453,instagram_data
10048,-8.963684,3.0763779,instagram_data
15198,5.4950457,11.120112,instagram_data
23946,-12.24231,-0.294938,instagram_data2
2225,0.26703528,0.23014979,instagram_data
12780,-2.9113312,2.1078165,instagram_data
24682,-4.9997654,5.285808,instagram_data2
